Trial,Plot_ID,Loc,Year,%.Can.Cover,NDVI,GNDVI,SR,NDRE1,NWI2
SWW_DH_SP,130,Spillman,2021,87.54528986,0.328048309,0.297787539,1.994434187,0.174826963,0.095931917
SWW_DH_SP,131,Spillman,2021,86.82364729,0.33407059,0.302363741,2.019126446,0.171966637,0.092954646
SWW_DH_SP,132,Spillman,2021,82.95454545,0.256237751,0.235365806,1.698231627,0.151467091,0.108931187
SWW_DH_SP,133,Spillman,2021,85.48543689,0.286911713,0.261079736,1.81936143,0.160549384,0.096231882
SWW_DH_SP,134,Spillman,2021,81.12566715,0.261255826,0.240661968,1.715308006,0.159058298,0.100964257
SWW_DH_SP,135,Spillman,2021,91.17009751,0.279812324,0.252806596,1.787982329,0.160639522,0.099098981
SWW_DH_SP,136,Spillman,2021,86.62644545,0.26812252,0.245014658,1.74284032,0.160040046,0.102445643
SWW_DH_SP,137,Spillman,2021,92.56900212,0.282855729,0.258258239,1.797349245,0.169566973,0.095748132
SWW_DH_SP,138,Spillman,2021,96.9338354,0.319028231,0.289959822,1.950047666,0.181071166,0.090430271
SWW_DH_SP,139,Spillman,2021,88.98172324,0.300144656,0.27319981,1.867251053,0.181683145,0.092802684
SWW_DH_SP,140,Spillman,2021,88.37336245,0.279293847,0.253664709,1.784505656,0.174968363,0.092480287
SWW_DH_SP,141,Spillman,2021,85.96123625,0.304381865,0.274972779,1.892466808,0.178214444,0.08870515
SWW_DH_SP,142,Spillman,2021,81.24664159,0.214847009,0.193734274,1.552610218,0.165816293,0.103107543
SWW_DH_SP,143,Spillman,2021,87.74900398,0.309470092,0.278553475,1.907343646,0.184370253,0.074309942
SWW_DH_SP,144,Spillman,2021,87.21881391,0.289533565,0.263605976,1.824964182,0.188964026,0.087411869
SWW_DH_SP,145,Spillman,2021,87.24385246,0.294337764,0.268289375,1.848165023,0.182682632,0.082762836
SWW_DH_SP,146,Spillman,2021,86.74528302,0.298064098,0.27119258,1.860315809,0.182515864,0.078324424
SWW_DH_SP,147,Spillman,2021,85.58162268,0.291835936,0.268109184,1.840415579,0.187359855,0.089320985
SWW_DH_SP,148,Spillman,2021,77.87951807,0.288400586,0.265617407,1.821634903,0.186778834,0.094645579
SWW_DH_SP,149,Spillman,2021,89.9122807,0.363238229,0.330054816,2.159675115,0.192690205,0.08519034
SWW_DH_SP,150,Spillman,2021,82.09583992,0.245793045,0.225688489,1.660803788,0.161371897,0.099503522
SWW_DH_SP,151,Spillman,2021,84.54545455,0.245517186,0.224538273,1.657065499,0.160297486,0.102146986
SWW_DH_SP,152,Spillman,2021,78.38645418,0.255428709,0.230603167,1.69735537,0.157561156,0.094924773
SWW_DH_SP,153,Spillman,2021,87.31417245,0.2830708,0.259201254,1.804831236,0.15641092,0.089354709
SWW_DH_SP,154,Spillman,2021,81.9990296,0.253705644,0.228697878,1.693799678,0.154168187,0.099280217
SWW_DH_SP,155,Spillman,2021,79.65061379,0.24759654,0.227463685,1.668620303,0.154719884,0.101032251
SWW_DH_SP,156,Spillman,2021,88.08490111,0.296698519,0.271779173,1.855822214,0.159670104,0.091180946
SWW_DH_SP,157,Spillman,2021,85.5361596,0.344355986,0.310441912,2.071220719,0.169376307,0.078922902
SWW_DH_SP,158,Spillman,2021,85.37859008,0.339259493,0.306082306,2.050333936,0.180880253,0.084933126
SWW_DH_SP,159,Spillman,2021,87.5,0.351789215,0.314568696,2.111712382,0.166814433,0.077922801
SWW_DH_SP,160,Spillman,2021,91.08409321,0.363814779,0.32910924,2.16200484,0.189479932,0.07745003
SWW_DH_SP,161,Spillman,2021,90.66378845,0.291785672,0.262006357,1.848431468,0.166288997,0.085093952
SWW_DH_SP,162,Spillman,2021,87.81470292,0.293091717,0.265261303,1.850804944,0.167515258,0.086886127
SWW_DH_SP,163,Spillman,2021,83.84728341,0.258943771,0.235457687,1.718611412,0.15874432,0.098435863
SWW_DH_SP,164,Spillman,2021,91.06230848,0.324162867,0.297193666,1.972151405,0.171318199,0.080758019
SWW_DH_SP,165,Spillman,2021,75.49309665,0.235219485,0.218127963,1.625271558,0.166047877,0.108769634
SWW_DH_SP,166,Spillman,2021,81.62768031,0.264103051,0.243114526,1.725502516,0.171893621,0.092278895
SWW_DH_SP,167,Spillman,2021,80.58573453,0.24769893,0.231205379,1.666981088,0.16171232,0.097251215
SWW_DH_SP,168,Spillman,2021,86.91542289,0.278961321,0.254577094,1.79151582,0.173623294,0.092986174
SWW_DH_SP,169,Spillman,2021,85.31983433,0.278873245,0.253797306,1.785017297,0.178879645,0.088347175
SWW_DH_SP,170,Spillman,2021,90.11504048,0.322595483,0.296934088,1.971761858,0.194037444,0.082517527
SWW_DH_SP,171,Spillman,2021,87.86407767,0.316846177,0.290214368,1.96156608,0.191939499,0.087680512
SWW_DH_SP,172,Spillman,2021,88.02214394,0.275512416,0.257476917,1.770238224,0.176153295,0.087428638
SWW_DH_SP,173,Spillman,2021,78.12210916,0.245207926,0.22670323,1.658769577,0.164856341,0.09990623
SWW_DH_SP,174,Spillman,2021,81.36200717,0.253278932,0.237920692,1.685947263,0.171398182,0.100657703
SWW_DH_SP,175,Spillman,2021,77.66135792,0.244317045,0.22802691,1.65319787,0.178832411,0.103884945
SWW_DH_SP,176,Spillman,2021,85.6557377,0.287896175,0.265511872,1.820655352,0.18412409,0.10044834
SWW_DH_SP,177,Spillman,2021,86.32359759,0.393152815,0.357708533,2.322362064,0.203723159,0.086624333
SWW_DH_SP,178,Spillman,2021,79.43231441,0.289525917,0.26243073,1.831935237,0.174563238,0.102621693
SWW_DH_SP,179,Spillman,2021,82.06399279,0.305776613,0.284780949,1.896951079,0.187542585,0.098529884
SWW_DH_SP,180,Spillman,2021,85.5764814,0.319483979,0.295759223,1.951873838,0.173310237,0.08758746
SWW_DH_SP,181,Spillman,2021,82.73888155,0.286982927,0.26581896,1.816872147,0.167132796,0.097802321
SWW_DH_SP,182,Spillman,2021,85.9047619,0.292435901,0.268828402,1.848887781,0.167995835,0.103850139
SWW_DH_SP,183,Spillman,2021,88.96257698,0.342833136,0.316560071,2.061303284,0.175751963,0.097375691
SWW_DH_SP,184,Spillman,2021,93.01333333,0.28884165,0.26770395,1.821366809,0.165951476,0.097845996
SWW_DH_SP,185,Spillman,2021,86.1835245,0.311484929,0.283627916,1.922216325,0.177805428,0.096075426
SWW_DH_SP,186,Spillman,2021,82.67639903,0.301410626,0.28139786,1.876779468,0.18440405,0.102314124
SWW_DH_SP,187,Spillman,2021,90.67708333,0.362309321,0.331279437,2.156408296,0.18833633,0.079273815
SWW_DH_SP,188,Spillman,2021,86.33245383,0.318136716,0.292052692,1.951025969,0.194560041,0.091258157
SWW_DH_SP,189,Spillman,2021,88.66916088,0.332120841,0.30253552,2.016546361,0.183080389,0.085258594
SWW_DH_SP,190,Spillman,2021,84.20253165,0.365553112,0.33353872,2.186401722,0.194902878,0.083698847
SWW_DH_SP,191,Spillman,2021,85.18134715,0.333923457,0.304441631,2.020076213,0.183133871,0.082064107
SWW_DH_SP,192,Spillman,2021,87.95056643,0.349582091,0.314729911,2.091025445,0.187096496,0.075905524
SWW_DH_SP,193,Spillman,2021,90.24134313,0.281234259,0.257924351,1.792817005,0.173969369,0.089531938
SWW_DH_SP,194,Spillman,2021,91.56265602,0.349164171,0.316869861,2.091504832,0.188858499,0.077541202
SWW_DH_SP,195,Spillman,2021,90.03115265,0.297031319,0.270366185,1.859552799,0.188163338,0.09177356
SWW_DH_SP,196,Spillman,2021,85.94084869,0.360985493,0.326783887,2.149762036,0.185210768,0.078552498
SWW_DH_SP,197,Spillman,2021,89.66467616,0.33994602,0.309907178,2.043586021,0.189812784,0.08170682
SWW_DH_SP,198,Spillman,2021,86.32030505,0.34164588,0.308043401,2.061130965,0.18988257,0.079651179
SWW_DH_SP,199,Spillman,2021,79.98251748,0.291928068,0.266110968,1.837408923,0.178409682,0.091344383
SWW_DH_SP,200,Spillman,2021,81.78618566,0.312177303,0.284626075,1.923264214,0.178098889,0.085613689
SWW_DH_SP,201,Spillman,2021,84.85121731,0.368230398,0.334855268,2.188848391,0.191143032,0.084629065
SWW_DH_SP,202,Spillman,2021,87.16308817,0.352536533,0.321759615,2.113958694,0.181653812,0.090977255
SWW_DH_SP,203,Spillman,2021,87.25490196,0.293329252,0.267717035,1.843119669,0.169952843,0.098393644
SWW_DH_SP,204,Spillman,2021,84.61887477,0.338142632,0.3067111,2.0417232,0.174816437,0.084433562
SWW_DH_SP,205,Spillman,2021,87.3313017,0.328141938,0.299944994,1.996866907,0.17590276,0.09124627
SWW_DH_SP,206,Spillman,2021,82.29643184,0.330877908,0.301025851,2.004696633,0.173584901,0.089161383
SWW_DH_SP,207,Spillman,2021,84.28433269,0.288053128,0.263493147,1.8214161,0.166725131,0.09711319
SWW_DH_SP,208,Spillman,2021,81.84757506,0.342495859,0.31496449,2.059550702,0.182919844,0.087583085
SWW_DH_SP,209,Spillman,2021,85.13064133,0.280169602,0.260978018,1.79126779,0.163494365,0.101833656
SWW_DH_SP,210,Spillman,2021,83.60655738,0.332391811,0.304117997,2.017592486,0.171040598,0.097048841
SWW_DH_SP,211,Spillman,2021,86.97993147,0.306636535,0.281260604,1.90084132,0.173592292,0.093975691
SWW_DH_SP,212,Spillman,2021,87.31902147,0.285983091,0.26579501,1.813218969,0.16853113,0.095606369
SWW_DH_SP,213,Spillman,2021,84.50844091,0.328575981,0.299966061,1.996871326,0.178494218,0.088345352
SWW_DH_SP,214,Spillman,2021,91.09867752,0.29580357,0.27032089,1.860229394,0.178822359,0.094678211
SWW_DH_SP,215,Spillman,2021,83.91539597,0.380251063,0.349537139,2.247822984,0.206456448,0.083770426
SWW_DH_SP,216,Spillman,2021,84.89208633,0.357312193,0.325844111,2.135740067,0.201677564,0.087063319
SWW_DH_SP,217,Spillman,2021,88.20362212,0.372120155,0.339438737,2.210866109,0.200530177,0.083143574
SWW_DH_SP,218,Spillman,2021,86.27136752,0.291309457,0.267224164,1.838367323,0.187938441,0.101029095
SWW_DH_SP,219,Spillman,2021,81.78032275,0.235702761,0.219860512,1.623517967,0.176515137,0.115995285
SWW_DH_SP,220,Spillman,2021,84.51178451,0.254455929,0.238655124,1.688622207,0.172377124,0.105681364
SWW_DH_SP,221,Spillman,2021,82.23201175,0.261236347,0.242250234,1.716131151,0.179214034,0.105588124
SWW_DH_SP,222,Spillman,2021,75.71240684,0.255612752,0.238853638,1.700371116,0.178876585,0.100042875
SWW_DH_SP,223,Spillman,2021,78.83046238,0.241564173,0.224768631,1.64302906,0.176515336,0.106510608
SWW_DH_SP,224,Spillman,2021,75.18248175,0.261325784,0.243940094,1.719332609,0.188647687,0.102615766
SWW_DH_SP,225,Spillman,2021,80.78007519,0.257146226,0.240596529,1.699560951,0.186700362,0.10647423
SWW_DH_SP,226,Spillman,2021,84.76851852,0.296930437,0.274382524,1.859318697,0.188546926,0.098665072
SWW_DH_SP,227,Spillman,2021,84.39748201,0.338953101,0.312436688,2.042678915,0.201390214,0.094116076
SWW_DH_SP,228,Spillman,2021,79.33333333,0.351509445,0.320519104,2.107365147,0.192353978,0.096335348
SWW_DH_SP,229,Spillman,2021,82.46013667,0.323364777,0.295978748,1.972226896,0.180315618,0.097459033
SWW_DH_SP,230,Spillman,2021,84.9467346,0.330839251,0.303143237,2.008044919,0.177798672,0.096124623
SWW_DH_SP,231,Spillman,2021,81.47801684,0.297164243,0.272317845,1.85747798,0.167675154,0.099753697
SWW_DH_SP,232,Spillman,2021,84.16515426,0.343426217,0.315270745,2.070659935,0.180588122,0.097602584
SWW_DH_SP,233,Spillman,2021,83.61527308,0.335659449,0.311675103,2.031334568,0.176549101,0.103173953
SWW_DH_SP,234,Spillman,2021,78.17679558,0.311197336,0.287576263,1.921106943,0.171215179,0.105436968
SWW_F5_SP,1,Spillman,2021,45.61797753,0.186048898,0.173267804,1.459665703,0.143486107,0.112106288
SWW_F5_SP,2,Spillman,2021,21.57751587,0.166990889,0.156665327,1.401692874,0.137141089,0.099831803
SWW_F5_SP,3,Spillman,2021,37.1624714,0.182703203,0.171539883,1.449322427,0.13871711,0.109848677
SWW_F5_SP,4,Spillman,2021,57.8125,0.19614453,0.184052485,1.491714956,0.13342301,0.103782211
SWW_F5_SP,5,Spillman,2021,34.05861456,0.176474892,0.168997405,1.430044437,0.141273273,0.106927035
SWW_F5_SP,6,Spillman,2021,53.02013423,0.183454571,0.173842279,1.451261263,0.140709768,0.103749625
SWW_F5_SP,7,Spillman,2021,93.24386858,0.253174076,0.233065283,1.685163992,0.165026014,0.099672352
SWW_F5_SP,8,Spillman,2021,88.57669277,0.228857439,0.21467641,1.598305374,0.157324967,0.098284262
SWW_F5_SP,9,Spillman,2021,85.25581395,0.231782303,0.217560583,1.610019997,0.161260782,0.098231481
SWW_F5_SP,10,Spillman,2021,79.36860827,0.23941639,0.224496786,1.642057458,0.166589271,0.099210463
SWW_F5_SP,11,Spillman,2021,78.81057269,0.242035301,0.222740265,1.650526738,0.157299539,0.093044614
SWW_F5_SP,12,Spillman,2021,68.07491289,0.201418548,0.187419228,1.508856555,0.169654095,0.101503369
SWW_F5_SP,13,Spillman,2021,62.62281076,0.196120546,0.183974238,1.49027969,0.161613867,0.100082449
SWW_F5_SP,14,Spillman,2021,57.11743772,0.195529487,0.182224255,1.48958445,0.166541893,0.104570571
SWW_F5_SP,15,Spillman,2021,81.14537445,0.209880531,0.194294748,1.535486942,0.163944303,0.100624183
SWW_F5_SP,16,Spillman,2021,69.46489936,0.202339954,0.187599695,1.511528251,0.159019669,0.101747825
SWW_F5_SP,17,Spillman,2021,81.89964158,0.206123867,0.189368062,1.522402114,0.164758761,0.089511454
SWW_F5_SP,18,Spillman,2021,72.2007722,0.195517513,0.176794929,1.48873762,0.163372917,0.088845715
SWW_F5_SP,19,Spillman,2021,83.48235294,0.222912966,0.20333101,1.578431235,0.173819755,0.086440528
SWW_F5_SP,20,Spillman,2021,82.35040895,0.236641117,0.21700213,1.626787763,0.177039586,0.083591027
SWW_F5_SP,21,Spillman,2021,71.17841931,0.22160779,0.20110018,1.574888617,0.178900176,0.083095294
SWW_F5_SP,22,Spillman,2021,80.05170185,0.241433922,0.21590695,1.643553636,0.169720162,0.08747165
SWW_F5_SP,23,Spillman,2021,74.61430575,0.19763745,0.179478259,1.49489209,0.165661562,0.086326021
SWW_F5_SP,24,Spillman,2021,65.76110392,0.199639686,0.180381837,1.50217905,0.166685904,0.083323435
SWW_F5_SP,25,Spillman,2021,49.77658624,0.212279795,0.191760598,1.54359289,0.17359613,0.083386529
SWW_F5_SP,26,Spillman,2021,34.14742451,0.17539112,0.159591701,1.426615083,0.163374959,0.08646273
SWW_F5_SP,27,Spillman,2021,80.98280098,0.209080132,0.187279617,1.532736736,0.173317337,0.081485048
SWW_F5_SP,28,Spillman,2021,75.49115914,0.209407049,0.187978334,1.533323297,0.175889469,0.081069984
SWW_F5_SP,29,Spillman,2021,83.2574608,0.211893015,0.189551509,1.541451919,0.172183134,0.089418503
SWW_F5_SP,30,Spillman,2021,82.01295466,0.259159348,0.2360995,1.70819845,0.178083587,0.084762666
SWW_F5_SP,31,Spillman,2021,89.77844914,0.250334983,0.229678162,1.673486403,0.183205944,0.089996734
SWW_F5_SP,32,Spillman,2021,55.04761905,0.190571173,0.176953722,1.473969258,0.17240411,0.095868112
SWW_F5_SP,33,Spillman,2021,85.63484708,0.231468139,0.212962044,1.607063919,0.166309216,0.090096782
SWW_F5_SP,34,Spillman,2021,82.6566416,0.237804179,0.221833813,1.627930338,0.182242305,0.093396867
SWW_F5_SP,35,Spillman,2021,87.04491726,0.251473485,0.231918311,1.679334949,0.18341469,0.093478076
SWW_F5_SP,36,Spillman,2021,79.37591419,0.23807951,0.219720991,1.631474238,0.171177543,0.091419973
SWW_F5_SP,37,Spillman,2021,78.79732739,0.239084472,0.219173528,1.634156782,0.167170758,0.087066832
SWW_F5_SP,38,Spillman,2021,72.17050465,0.207857913,0.189954146,1.529195579,0.172453732,0.105635955
SWW_F5_SP,39,Spillman,2021,54.06175772,0.208606409,0.19343074,1.532079287,0.168081361,0.106249191
SWW_F5_SP,40,Spillman,2021,77.50342936,0.235892564,0.218247986,1.623434777,0.175901286,0.100152404
SWW_F5_SP,41,Spillman,2021,85.47717842,0.222059536,0.205582341,1.576879797,0.169193642,0.101478851
SWW_F5_SP,42,Spillman,2021,84.869326,0.229008056,0.211912163,1.600554391,0.172358551,0.10541752
SWW_F5_SP,43,Spillman,2021,82.71604938,0.226328648,0.210311986,1.591307904,0.170880127,0.106770729
SWW_F5_SP,44,Spillman,2021,90.90909091,0.284993373,0.26104855,1.81013083,0.188737817,0.088868752
SWW_F5_SP,45,Spillman,2021,92.03539823,0.258251502,0.239056029,1.704870969,0.177571568,0.100164477
SWW_F5_SP,46,Spillman,2021,80.14672169,0.227266862,0.209330666,1.597115763,0.161038842,0.100445267
SWW_F5_SP,47,Spillman,2021,83.78870674,0.221936964,0.208146804,1.575824719,0.16219343,0.106828214
SWW_F5_SP,48,Spillman,2021,71.42857143,0.203121017,0.189183604,1.513797432,0.14328577,0.103122168
SWW_F5_SP,49,Spillman,2021,54.9680948,0.185269426,0.173794775,1.457170527,0.137444687,0.106668865
SWW_F5_SP,50,Spillman,2021,22.06165703,0.172135123,0.159692061,1.417006989,0.134596657,0.106091999
SWW_F5_SP,51,Spillman,2021,52.59593679,0.197089342,0.183452269,1.494569307,0.137478909,0.104783613
SWW_F5_SP,52,Spillman,2021,76.75765095,0.230089595,0.210863423,1.602994435,0.155418975,0.104735677
SWW_F5_SP,53,Spillman,2021,72.98013245,0.213587588,0.199859086,1.547621821,0.144418244,0.10404425
SWW_F5_SP,54,Spillman,2021,52.5664528,0.18795056,0.175322936,1.465030182,0.143910144,0.108364145
SWW_F5_SP,55,Spillman,2021,62.47591522,0.19805105,0.183231447,1.498015652,0.137538552,0.104285385
SWW_F5_SP,56,Spillman,2021,84.85287024,0.221423828,0.204027569,1.573286457,0.149331167,0.106843005
SWW_F5_SP,57,Spillman,2021,83.43051506,0.230490189,0.211423446,1.604164325,0.159369824,0.108658438
SWW_F5_SP,58,Spillman,2021,88.50023958,0.242107573,0.222355034,1.645590534,0.158680291,0.108755208
SWW_F5_SP,59,Spillman,2021,94.38927507,0.284617379,0.260283723,1.805959885,0.168727929,0.098700939
SWW_F5_SP,60,Spillman,2021,98.57433809,0.323202608,0.291485668,1.966166373,0.178469146,0.082044568
SWW_F5_SP,61,Spillman,2021,96.32465544,0.352174127,0.320760973,2.110689983,0.196738845,0.079507866
SWW_F5_SP,62,Spillman,2021,98.88023369,0.392303577,0.35423653,2.321879453,0.202294429,0.08175903
SWW_F5_SP,63,Spillman,2021,97.17659138,0.309451958,0.285743301,1.911068974,0.190433051,0.091053959
SWW_F5_SP,64,Spillman,2021,98.73481781,0.311396031,0.287542712,1.920351505,0.19285635,0.085554738
SWW_F5_SP,65,Spillman,2021,97.54977029,0.272738974,0.253630652,1.758118092,0.17281549,0.094228651
SWW_F5_SP,66,Spillman,2021,89.07646475,0.253264735,0.231397752,1.68508007,0.172836279,0.091957027
SWW_F5_SP,67,Spillman,2021,91.56139464,0.270427241,0.248591905,1.750007917,0.179028051,0.089553526
SWW_F5_SP,68,Spillman,2021,91.09974425,0.239205611,0.217225776,1.636140741,0.170390818,0.087581519
SWW_F5_SP,69,Spillman,2021,96.7230444,0.286032924,0.259722523,1.811429313,0.181424357,0.079715701
SWW_F5_SP,70,Spillman,2021,67.98378926,0.195932188,0.179585155,1.490068551,0.162841051,0.093494044
SWW_F5_SP,71,Spillman,2021,87.92569659,0.238322727,0.219675046,1.634741035,0.175094244,0.092069507
SWW_F5_SP,72,Spillman,2021,96.11140305,0.298357279,0.272272388,1.859940157,0.19238509,0.078589079
SWW_F5_SP,73,Spillman,2021,98.85297185,0.298994494,0.27213169,1.86028188,0.192125027,0.079441156
SWW_F5_SP,74,Spillman,2021,93.90992835,0.280096158,0.253776854,1.784365787,0.188470487,0.083430827
SWW_F5_SP,75,Spillman,2021,94.94062984,0.295408657,0.268629701,1.846999891,0.193541139,0.083501085
SWW_F5_SP,76,Spillman,2021,94.89087302,0.288944071,0.262161347,1.821009508,0.191621871,0.076744591
SWW_F5_SP,77,Spillman,2021,94.49197861,0.253069428,0.227064256,1.684761418,0.187427795,0.085469375
SWW_F5_SP,78,Spillman,2021,90.35045607,0.283890179,0.255624616,1.800020515,0.186382088,0.080414712
SWW_F5_SP,79,Spillman,2021,89.76535197,0.274533416,0.247432304,1.766897493,0.188309353,0.079361872
SWW_F5_SP,80,Spillman,2021,91.96332255,0.288386947,0.260039215,1.81760315,0.19332714,0.076391353
SWW_F5_SP,81,Spillman,2021,90.13125912,0.287922772,0.260367425,1.817275242,0.192383951,0.077969501
SWW_F5_SP,82,Spillman,2021,75.70488722,0.245887797,0.222309143,1.66222907,0.175187914,0.089078562
SWW_F5_SP,83,Spillman,2021,86.12149533,0.260245889,0.234096053,1.712513285,0.183463995,0.083515191
SWW_F5_SP,84,Spillman,2021,86.65024631,0.257444853,0.233386179,1.701683062,0.17218991,0.095205637
SWW_F5_SP,85,Spillman,2021,88.73574144,0.25713165,0.236128714,1.700104111,0.183845375,0.096186091
SWW_F5_SP,86,Spillman,2021,84.50767841,0.291068669,0.266173476,1.836491429,0.19035912,0.087862139
SWW_F5_SP,87,Spillman,2021,86.41148325,0.259725015,0.238897761,1.716363971,0.181744363,0.085771938
SWW_F5_SP,88,Spillman,2021,92.27703039,0.295241069,0.266704746,1.854743981,0.1816238,0.080061671
SWW_F5_SP,89,Spillman,2021,92.39033124,0.322328564,0.294445342,1.968170805,0.201586183,0.080193216
SWW_F5_SP,90,Spillman,2021,89.67807869,0.26441098,0.242320064,1.728718032,0.183227601,0.087788724
SWW_F5_SP,91,Spillman,2021,92.84671533,0.260182753,0.240235014,1.713934355,0.191109542,0.098738347
SWW_F5_SP,92,Spillman,2021,88.34385624,0.24865977,0.228569864,1.670817414,0.178134738,0.098712146
SWW_F5_SP,93,Spillman,2021,94.68033187,0.278689836,0.256357589,1.784794133,0.180112883,0.092448293
SWW_F5_SP,94,Spillman,2021,93.73516849,0.307655859,0.28170997,1.90109219,0.186129986,0.087395231
SWW_F5_SP,95,Spillman,2021,94.00479616,0.252066294,0.233401804,1.684106137,0.169532553,0.093388023
SWW_F5_SP,96,Spillman,2021,95.00489716,0.278499522,0.25585965,1.77933537,0.176994355,0.091388716
SWW_F5_SP,97,Spillman,2021,86.33058652,0.234983076,0.218593655,1.621805614,0.16223621,0.099059989
SWW_F5_SP,98,Spillman,2021,94.27207637,0.29034606,0.266607467,1.829181803,0.178709073,0.089419292
SWW_F5_SP,99,Spillman,2021,92.37170596,0.274073769,0.248814972,1.764748179,0.168943233,0.097341222
SWW_F5_SP,100,Spillman,2021,91.95787458,0.279369361,0.254712128,1.784782705,0.17274182,0.085462876
SWW_F5_SP,101,Spillman,2021,92.25146199,0.252903688,0.232988478,1.689593179,0.165363145,0.09477466
SWW_F5_SP,102,Spillman,2021,88.97601476,0.26337121,0.242775913,1.72375162,0.164861832,0.1003297
SWW_F5_SP,103,Spillman,2021,74.90774908,0.226726665,0.210511095,1.59347221,0.155260897,0.096836148
SWW_F5_SP,104,Spillman,2021,72.3132969,0.208101828,0.196029778,1.528941873,0.151051744,0.108608902
SWW_F5_SP,105,Spillman,2021,87.29255571,0.245608242,0.225611729,1.659658367,0.157475599,0.100420785
SWW_F5_SP,106,Spillman,2021,92.24916786,0.225101286,0.208304082,1.587494945,0.159090456,0.102005883
SWW_F5_SP,107,Spillman,2021,91.2202381,0.274850987,0.252531236,1.768288609,0.173639608,0.09406621
SWW_F5_SP,108,Spillman,2021,93.17647059,0.305102902,0.2787051,1.89383681,0.177229333,0.095153702
SWW_F5_SP,109,Spillman,2021,95.92137592,0.293767932,0.269715141,1.843088722,0.1787044,0.091652236
SWW_F5_SP,110,Spillman,2021,88.61508132,0.24327667,0.223335071,1.652673999,0.163942332,0.098016836
SWW_F5_SP,111,Spillman,2021,93.9703628,0.274069612,0.251729582,1.768368778,0.173399327,0.091871971
SWW_F5_SP,112,Spillman,2021,93.64820847,0.239766543,0.222439731,1.637303758,0.164700798,0.096564506
SWW_F5_SP,113,Spillman,2021,92.01902748,0.2671605,0.245403382,1.73948794,0.169341182,0.088193332
SWW_F5_SP,114,Spillman,2021,81.92710934,0.237157186,0.217548574,1.633406978,0.166011667,0.090358229
SWW_F5_SP,115,Spillman,2021,86.42491864,0.265286585,0.242868047,1.731276707,0.177704931,0.086678977
SWW_F5_SP,116,Spillman,2021,93.40988517,0.243063275,0.22669394,1.649523054,0.163923711,0.086555936
SWW_F5_SP,117,Spillman,2021,95.99406528,0.286678399,0.261341525,1.811111867,0.17364666,0.077023707
SWW_F5_SP,118,Spillman,2021,97.58501725,0.301818699,0.272599152,1.87529072,0.185528268,0.076070521
SWW_F5_SP,119,Spillman,2021,96.03330069,0.288665572,0.262678881,1.819560865,0.188774296,0.081152716
SWW_F5_SP,120,Spillman,2021,97.11042312,0.269876479,0.245223028,1.749637947,0.187533783,0.084661674
SWW_F5_SP,121,Spillman,2021,90.56603774,0.239087933,0.217447348,1.634836993,0.179368038,0.086808346
SWW_F5_SP,122,Spillman,2021,91.25379171,0.252756474,0.231324375,1.683484301,0.185592436,0.086976043
SWW_F5_SP,123,Spillman,2021,92.48315189,0.270117452,0.243622213,1.746814501,0.184949978,0.081201177
SWW_F5_SP,124,Spillman,2021,85.86361374,0.229969508,0.209442859,1.604553237,0.170275627,0.088836117
SWW_F5_SP,125,Spillman,2021,87.96602171,0.26380602,0.23775037,1.725201713,0.178146326,0.086254079
SWW_F5_SP,126,Spillman,2021,88.76080692,0.244885025,0.22111897,1.656779333,0.17712969,0.087479335
SWW_F5_SP,127,Spillman,2021,86.93126815,0.268995872,0.242078829,1.7445546,0.184313632,0.081191863
SWW_F5_SP,128,Spillman,2021,84.57142857,0.241699368,0.219142292,1.646445352,0.184257085,0.083820038
SWW_F5_SP,129,Spillman,2021,84.84848485,0.267161446,0.240642749,1.742478716,0.187233705,0.083140624
SWW_F5_SP,130,Spillman,2021,92.81045752,0.266508536,0.240615346,1.734776198,0.194720979,0.088645196
SWW_F5_SP,131,Spillman,2021,88.67062586,0.308874498,0.278327529,1.904710592,0.20077376,0.081665709
SWW_F5_SP,132,Spillman,2021,91.11891621,0.352311636,0.31536411,2.109149636,0.203281689,0.072258862
SWW_F5_SP,133,Spillman,2021,91.57438613,0.324968974,0.291882877,1.982456589,0.2013552,0.081209518
SWW_F5_SP,134,Spillman,2021,89.32910724,0.296756645,0.262893516,1.852677544,0.186778433,0.077228411
SWW_F5_SP,135,Spillman,2021,89.01044257,0.261456703,0.236000051,1.713511611,0.188334917,0.085429329
SWW_F5_SP,136,Spillman,2021,89.7743639,0.290330509,0.25970194,1.826450874,0.181968112,0.078388941
SWW_F5_SP,137,Spillman,2021,84.8441247,0.242012283,0.217632556,1.642776548,0.177322906,0.088691974
SWW_F5_SP,138,Spillman,2021,84.07673861,0.292275048,0.262429662,1.837580372,0.193571468,0.085973537
SWW_F5_SP,139,Spillman,2021,95.94530882,0.325413806,0.29274855,1.977981577,0.190676972,0.086055915
SWW_F5_SP,140,Spillman,2021,97.86019971,0.364178128,0.326243016,2.160744119,0.202802732,0.078774681
SWW_F5_SP,141,Spillman,2021,89.37103852,0.286059261,0.260844996,1.808663672,0.199491873,0.096718376
SWW_F5_SP,142,Spillman,2021,94.40963855,0.351781965,0.317255716,2.105790886,0.197328862,0.077266649
SWW_F5_SP,143,Spillman,2021,91.60117878,0.279982407,0.254120605,1.787867941,0.185431076,0.086635298
SWW_F5_SP,144,Spillman,2021,92.16061185,0.323176499,0.293972144,1.966513082,0.201163019,0.083593839
